age_norm,gender_enc,marital_enc,education_enc,income_enc,physiological_risk,behavioral_risk,textual_risk,composite_risk,risk_tier_enc,interaction_count_norm,last_reward_norm,escalation_count_norm,risk_tier
0.7058824,2.0,1.0,4.0,0.368,0.63019276,0.6787098,0.6043741,0.6294586,2.0,0.0,0.0,0.0,2
0.5882353,2.0,3.0,4.0,0.48,0.20017141,0.18254864,0.20797387,0.19969662,1.0,0.0,0.0,0.0,1
0.5294118,2.0,3.0,4.0,0.0,0.11527949,0.12604171,0.08648736,0.10426254,0.0,0.0,0.0,0.0,0
0.88235295,1.0,1.0,2.0,0.53,0.14688191,0.17607486,0.07479203,0.11982619,0.0,0.0,0.0,0.0,0
0.3529412,2.0,3.0,4.0,0.6666667,0.33858,0.625,0.40741,0.43836,0.0,0.0,0.5,0.0,1
0.05882353,1.0,3.0,4.0,0.16666667,0.30992,0.45,0.07407,0.23189,0.0,0.0,0.5,0.0,1
0.05882353,2.0,3.0,4.0,0.8333333,0.44506,0.575,0.55556,0.52763,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,3.0,0.398,0.0,0.041865215,0.032456204,0.025124148,0.0,0.0,0.0,0.0,0
0.64705884,2.0,1.0,3.0,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.11764706,1.0,3.0,4.0,0.33333334,0.0,0.6,0.0,0.14118,0.0,0.0,0.5,0.0,0
0.05882353,2.0,3.0,4.0,0.5,0.21819,0.45,0.14815,0.23977,0.0,0.0,0.5,0.0,1
0.1764706,2.0,3.0,4.0,0.5,0.44103,0.475,0.55556,0.50292,0.0,0.0,0.5,0.0,2
0.3529412,2.0,3.0,4.0,1.0,0.52748,0.625,0.25926,0.4242,0.0,0.0,0.5,0.0,2
0.3529412,1.0,3.0,2.0,0.332,0.11869678,0.000101841826,0.1579193,0.10924974,0.0,0.0,0.0,0.0,0
0.47058824,2.0,1.0,3.0,0.394,0.12644249,0.08718167,0.07712374,0.093995824,0.0,0.0,0.0,0.0,0
0.0,2.0,3.0,3.0,0.192,0.079292856,0.075857826,0.019631868,0.050408855,0.0,0.0,0.0,0.0,0
0.11764706,1.0,3.0,4.0,0.8333333,0.73083,0.65,0.7037,0.69905,0.0,0.0,0.5,0.0,2
0.05882353,1.0,3.0,4.0,0.6666667,0.0,0.45,0.03704,0.12331,0.0,0.0,0.5,0.0,0
0.3529412,2.0,1.0,5.0,0.662,0.07357915,0.079206705,0.015033493,0.04735238,0.0,0.0,0.0,0.0,0
0.29411766,1.0,3.0,4.0,0.142,0.0,0.050667584,0.049826596,0.035369594,0.0,0.0,0.0,0.0,0
0.11764706,1.0,3.0,4.0,0.6666667,0.45139,0.65,0.44444,0.49485,0.0,0.0,0.5,0.0,2
0.9411765,2.0,3.0,5.0,0.478,0.0,0.0,0.108318694,0.0509735,0.0,0.0,0.0,0.0,0
0.29411766,1.0,3.0,3.0,0.16,0.050779544,0.13715523,0.0,0.047206983,0.0,0.0,0.0,0.0,0
0.1764706,2.0,3.0,4.0,0.564,0.06184152,0.0,0.0041757002,0.020153718,0.0,0.0,0.0,0.0,0
0.23529412,1.0,3.0,4.0,0.6666667,0.35301,0.55,0.51852,0.47725,0.0,0.0,0.5,0.0,1
0.05882353,1.0,3.0,4.0,0.8333333,0.37653,0.625,0.25926,0.37981,0.0,0.0,0.5,0.0,1
0.47058824,2.0,1.0,4.0,0.368,0.10418219,0.09129253,0.035278194,0.06872392,0.0,0.0,0.0,0.0,0
0.05882353,2.0,3.0,4.0,0.6666667,0.36071,0.725,0.07407,0.31154,0.0,0.0,0.5,0.0,1
0.0,1.0,3.0,4.0,0.5,0.0,0.475,0.14815,0.18148,0.0,0.0,0.5,0.0,0
0.05882353,1.0,3.0,4.0,0.8333333,0.24581,0.5,0.11111,0.24223,0.0,0.0,0.5,0.0,0
0.05882353,2.0,3.0,4.0,0.6666667,0.37953,0.7,0.55556,0.53777,0.0,0.0,0.5,0.0,1
0.5882353,2.0,3.0,4.0,0.8333333,0.3483,0.6,0.11111,0.2959,0.0,0.0,0.5,0.0,1
0.47058824,2.0,3.0,2.0,0.0,0.045868736,0.12535247,0.0,0.042985506,0.0,0.0,0.0,0.0,0
0.0,2.0,3.0,4.0,0.16666667,0.2603,0.625,0.25926,0.34562,0.0,0.0,0.5,0.0,1
0.29411766,1.0,3.0,4.0,0.5,0.32406,0.6,0.40741,0.42821,0.0,0.0,0.5,0.0,1
0.05882353,1.0,3.0,4.0,1.0,0.06523,0.55,0.11111,0.20089,0.0,0.0,0.5,0.0,0
0.05882353,1.0,3.0,4.0,1.0,0.23417,0.5,0.07407,0.22138,0.0,0.0,0.5,0.0,1
0.05882353,2.0,3.0,3.0,0.164,0.06940118,0.09379062,0.028774071,0.056021236,0.0,0.0,0.0,0.0,0
0.11764706,1.0,3.0,4.0,1.0,0.82111,0.575,0.88889,0.7951,0.0,0.0,0.5,0.0,2
0.9411765,1.0,3.0,5.0,1.0,0.060295936,0.1716834,0.09599131,0.103302576,0.0,0.0,0.0,0.0,0
0.23529412,1.0,3.0,4.0,0.6666667,0.22864,0.4,0.48148,0.38794,0.0,0.0,0.5,0.0,1
0.47058824,2.0,3.0,3.0,0.544,0.027841054,0.18813206,0.11149643,0.10492382,0.0,0.0,0.0,0.0,0
0.05882353,2.0,3.0,4.0,0.33333334,0.07491,0.475,0.03704,0.15123,0.0,0.0,0.5,0.0,0
0.88235295,2.0,1.0,5.0,1.0,0.2090184,0.12256237,0.1385785,0.15552762,0.0,0.0,0.0,0.0,0
0.29411766,2.0,1.0,3.0,0.108,0.005357056,0.0032622425,0.0,0.002343191,0.0,0.0,0.0,0.0,0
0.0,2.0,3.0,3.0,0.742,0.046631943,0.0,0.026971927,0.026407948,0.0,0.0,0.0,0.0,0
0.05882353,1.0,3.0,4.0,0.6666667,0.28812,0.725,0.33333,0.41219,0.0,0.0,0.5,0.0,1
0.1764706,2.0,3.0,4.0,0.8333333,0.0,0.45,0.03704,0.12331,0.0,0.0,0.5,0.0,0
0.05882353,2.0,3.0,3.0,0.842,0.0,0.033395965,0.0,0.007857874,0.0,0.0,0.0,0.0,0
0.23529412,2.0,3.0,4.0,0.8333333,0.18946,0.625,0.03704,0.22021,0.0,0.0,0.5,0.0,1
0.29411766,2.0,3.0,4.0,1.0,0.39727,0.575,0.25926,0.37414,0.0,0.0,0.5,0.0,1
0.0,2.0,3.0,3.0,0.368,0.11228652,0.039882876,0.06639439,0.07365407,0.0,0.0,0.0,0.0,0
0.05882353,2.0,3.0,4.0,0.6666667,0.6886,0.725,0.59259,0.65198,0.0,0.0,0.5,0.0,2
0.1764706,1.0,1.0,4.0,0.68,0.17559235,0.08946691,0.005111138,0.075101085,0.0,0.0,0.0,0.0,0
0.11764706,2.0,3.0,4.0,0.33333334,0.45535,0.6,0.59259,0.55397,0.0,0.0,0.5,0.0,2
0.8235294,2.0,1.0,4.0,0.18,0.16046135,0.0495145,0.145269,0.12720686,0.0,0.0,0.0,0.0,0
0.1764706,2.0,3.0,4.0,0.33333334,0.54492,0.55,0.33333,0.44655,0.0,0.0,0.5,0.0,2
0.5882353,2.0,1.0,3.0,0.368,0.07854815,0.02243754,0.0401649,0.047282945,0.0,0.0,0.0,0.0,0
0.7647059,2.0,1.0,3.0,0.22,0.045727648,0.0,0.0,0.0134493075,0.0,0.0,0.0,0.0,0
0.4117647,2.0,3.0,5.0,1.0,0.099729,0.11493841,0.1699638,0.13635936,0.0,0.0,0.0,0.0,0
0.5294118,1.0,3.0,4.0,0.396,0.07741027,0.08296331,0.0,0.042288505,0.0,0.0,0.0,0.0,0
0.3529412,2.0,3.0,4.0,0.5,0.17542,0.65,0.18519,0.29168,0.0,0.0,0.5,0.0,1
0.29411766,1.0,3.0,4.0,0.6666667,0.22666,0.575,0.55556,0.4634,0.0,0.0,0.5,0.0,1
0.7647059,2.0,3.0,4.0,0.456,0.080466375,0.04482443,0.106747575,0.08444766,0.0,0.0,0.0,0.0,0
0.05882353,2.0,3.0,4.0,0.8333333,0.19604,0.525,0.14815,0.2509,0.0,0.0,0.5,0.0,1
0.64705884,1.0,1.0,5.0,1.0,0.121364154,0.107168734,0.04888073,0.08391421,0.0,0.0,0.0,0.0,0
0.05882353,2.0,3.0,4.0,0.8333333,0.73918,0.675,0.7037,0.70738,0.0,0.0,0.5,0.0,2
1.0,2.0,1.0,2.0,0.278,0.0871951,0.025889803,0.028700097,0.045243263,0.0,0.0,0.0,0.0,0
0.05882353,2.0,3.0,4.0,0.5,0.54853,0.8,0.40741,0.54129,0.0,0.0,0.5,0.0,2
0.3529412,1.0,3.0,4.0,0.16666667,0.48579,0.5,0.62963,0.55682,0.0,0.0,0.5,0.0,2
0.0,2.0,3.0,3.0,0.976,0.113987304,0.0764498,0.09442009,0.09594685,0.0,0.0,0.0,0.0,0
0.23529412,2.0,3.0,4.0,0.368,0.11221752,0.1288227,0.04331015,0.083697625,0.0,0.0,0.0,0.0,0
0.8235294,2.0,3.0,4.0,0.456,0.15020543,0.19762687,0.21491098,0.1918131,0.0,0.0,0.0,0.0,0
0.29411766,2.0,3.0,4.0,0.8333333,0.26709,0.6,0.2963,0.35917,0.0,0.0,0.5,0.0,1
0.9411765,2.0,1.0,2.0,1.0,0.16535988,0.11858306,0.059681978,0.104622796,0.0,0.0,0.0,0.0,0
0.1764706,1.0,3.0,4.0,0.6666667,0.31204,0.5,0.2963,0.34886,0.0,0.0,0.5,0.0,1
0.11764706,1.0,3.0,4.0,0.6666667,0.12443,0.5,0.03704,0.17167,0.0,0.0,0.5,0.0,0
0.47058824,1.0,3.0,5.0,1.0,0.016042482,0.05480712,0.0,0.017614169,0.0,0.0,0.0,0.0,0
0.0,1.0,3.0,4.0,0.33333334,0.01809,0.45,0.03704,0.12863,0.0,0.0,0.5,0.0,0
0.05882353,2.0,3.0,4.0,0.33333334,0.30369,0.5,0.07407,0.24183,0.0,0.0,0.5,0.0,1
0.7058824,1.0,3.0,5.0,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8235294,2.0,1.0,5.0,0.198,0.044462528,0.067357615,0.116686046,0.083837144,0.0,0.0,0.0,0.0,0
0.64705884,1.0,3.0,4.0,0.48,0.08145086,0.0096731335,0.043629136,0.046763524,0.0,0.0,0.0,0.0,0
1.0,1.0,3.0,4.0,0.498,0.107663944,0.09512244,0.2304218,0.1624814,0.0,0.0,0.0,0.0,0
0.1764706,1.0,3.0,4.0,0.33333334,0.16535,0.525,0.03704,0.18959,0.0,0.0,0.5,0.0,0
0.0,1.0,3.0,3.0,0.736,0.08224263,0.13894911,0.046532355,0.078780495,0.0,0.0,0.0,0.0,0
0.0,1.0,3.0,3.0,0.506,0.0682611,0.039989237,0.1096061,0.081065364,0.0,0.0,0.0,0.0,0
0.05882353,1.0,3.0,4.0,0.6666667,0.32226,0.625,0.62963,0.53814,0.0,0.0,0.5,0.0,1
0.3529412,2.0,3.0,2.0,0.368,0.1840728,0.14937633,0.14388257,0.15699588,0.0,0.0,0.0,0.0,0
0.11764706,1.0,3.0,4.0,0.5,0.03281,0.625,0.07407,0.19157,0.0,0.0,0.5,0.0,0
0.23529412,1.0,3.0,4.0,0.33333334,0.27302,0.55,0.77778,0.57573,0.0,0.0,0.5,0.0,1
1.0,2.0,1.0,1.0,0.13,0.15367366,0.0,0.079751015,0.08272803,0.0,0.0,0.0,0.0,0
0.88235295,1.0,1.0,1.0,0.098,0.16522522,0.08393009,0.081763074,0.10682065,0.0,0.0,0.0,0.0,0
0.11764706,2.0,1.0,2.0,0.168,0.09163168,0.105706505,0.20110597,0.14646071,0.0,0.0,0.0,0.0,0
0.7647059,2.0,1.0,5.0,0.53,0.069437034,0.04820546,0.07088538,0.06512295,0.0,0.0,0.0,0.0,0
0.05882353,1.0,3.0,4.0,0.8333333,0.3255,0.65,0.40741,0.4404,0.0,0.0,0.5,0.0,1
0.23529412,2.0,3.0,4.0,0.5,0.63417,0.675,0.33333,0.50221,0.0,0.0,0.5,0.0,2
0.0,1.0,3.0,4.0,0.6666667,0.09155,0.55,0.07407,0.1912,0.0,0.0,0.5,0.0,0
0.3529412,1.0,3.0,4.0,0.5,0.59083,0.525,0.48148,0.52388,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.5,0.69022,0.625,0.7037,0.68122,0.0,0.0,0.5,0.0,2
0.3529412,2.0,3.0,4.0,0.16666667,0.34268,0.6,0.2963,0.3814,0.0,0.0,0.5,0.0,1
0.11764706,1.0,3.0,4.0,0.5,0.08584,0.575,0.07407,0.1954,0.0,0.0,0.5,0.0,0
0.05882353,2.0,3.0,3.0,0.11,0.08036324,0.0062704356,0.046859242,0.04716305,0.0,0.0,0.0,0.0,0
0.23529412,2.0,3.0,4.0,0.5,0.11904,0.65,0.44444,0.3971,0.0,0.0,0.5,0.0,1
0.23529412,1.0,3.0,4.0,0.5,0.32942,0.6,0.37037,0.41236,0.0,0.0,0.5,0.0,1
0.5882353,1.0,1.0,3.0,0.066,0.053720802,0.006933779,0.045874976,0.039019935,0.0,0.0,0.0,0.0,0
0.0,2.0,3.0,4.0,0.6666667,0.63664,0.625,0.85185,0.73518,0.0,0.0,0.5,0.0,2
0.29411766,1.0,1.0,5.0,0.924,0.07450004,0.024990028,0.096442126,0.07317632,0.0,0.0,0.0,0.0,0
0.11764706,2.0,3.0,4.0,0.8333333,0.49295,0.6,0.48148,0.51274,0.0,0.0,0.5,0.0,2
0.7647059,1.0,1.0,4.0,0.818,0.041057754,0.14928043,0.12084546,0.10406907,0.0,0.0,0.0,0.0,0
0.11764706,2.0,3.0,3.0,0.02,0.08837205,0.04698901,0.08300591,0.076109625,0.0,0.0,0.0,0.0,0
0.05882353,2.0,3.0,3.0,0.034,0.073115416,0.037867386,0.057498783,0.057472758,0.0,0.0,0.0,0.0,0
0.88235295,2.0,2.0,4.0,0.472,0.024583664,0.113652065,0.05849331,0.061498415,0.0,0.0,0.0,0.0,0
0.23529412,1.0,3.0,4.0,0.6666667,0.17189,0.525,0.11111,0.22637,0.0,0.0,0.5,0.0,0
0.0,2.0,3.0,4.0,0.6666667,0.26066,0.6,0.44444,0.42699,0.0,0.0,0.5,0.0,1
0.9411765,2.0,2.0,1.0,0.178,0.11006291,0.15017,0.08904954,0.10961123,0.0,0.0,0.0,0.0,0
0.88235295,2.0,1.0,4.0,0.328,0.1887292,0.108446114,0.1688499,0.16048409,0.0,0.0,0.0,0.0,0
0.29411766,1.0,3.0,3.0,0.222,0.1636551,0.16590206,0.07349688,0.1217564,0.0,0.0,0.0,0.0,0
0.8235294,2.0,1.0,2.0,0.116,0.0,0.035673022,0.0,0.008393653,0.0,0.0,0.0,0.0,0
0.7647059,2.0,1.0,5.0,0.368,0.14458488,0.047854826,0.07904359,0.09098191,0.0,0.0,0.0,0.0,0
0.05882353,1.0,3.0,4.0,0.33333334,0.0,0.525,0.11111,0.17582,0.0,0.0,0.5,0.0,0
0.11764706,2.0,3.0,3.0,0.368,0.036970634,0.05407252,0.00018526753,0.023683848,0.0,0.0,0.0,0.0,0
0.3529412,2.0,3.0,4.0,0.368,0.062222462,0.042889684,0.02457815,0.039958604,0.0,0.0,0.0,0.0,0
0.1764706,2.0,3.0,4.0,0.5,0.35747,0.675,0.22222,0.36854,0.0,0.0,0.5,0.0,1
0.0,1.0,3.0,4.0,0.5,0.22209,0.475,0.14815,0.2468,0.0,0.0,0.5,0.0,0
0.11764706,2.0,3.0,4.0,0.8333333,0.75194,0.65,0.59259,0.65297,0.0,0.0,0.5,0.0,2
0.1764706,1.0,3.0,4.0,0.6666667,0.31219,0.525,0.14815,0.28507,0.0,0.0,0.5,0.0,1
0.23529412,1.0,3.0,4.0,0.6666667,0.16205,0.65,0.48148,0.42718,0.0,0.0,0.5,0.0,1
0.0,1.0,3.0,4.0,0.33333334,0.53249,0.575,0.51852,0.53592,0.0,0.0,0.5,0.0,2
0.64705884,2.0,3.0,4.0,0.368,0.11831334,0.058845565,0.1339425,0.11167582,0.0,0.0,0.0,0.0,0
0.0,2.0,3.0,3.0,0.368,0.019292329,0.0,0.0,0.005674214,0.0,0.0,0.0,0.0,0
0.5294118,2.0,1.0,4.0,0.178,0.0046180296,0.11562103,0.07353725,0.06316896,0.0,0.0,0.0,0.0,0
0.0,2.0,3.0,4.0,1.0,0.51206,0.625,0.48148,0.52425,0.0,0.0,0.5,0.0,2
0.05882353,1.0,3.0,3.0,0.164,0.1800812,0.11886203,0.09885461,0.12745242,0.0,0.0,0.0,0.0,0
0.23529412,1.0,3.0,4.0,0.6666667,0.05307,0.45,0.22222,0.22607,0.0,0.0,0.5,0.0,0
0.11764706,1.0,3.0,4.0,0.8333333,0.00846,0.45,0.07407,0.14323,0.0,0.0,0.5,0.0,0
0.4117647,1.0,3.0,4.0,0.24,0.11657836,0.13765672,0.06688032,0.09815066,0.0,0.0,0.0,0.0,0
0.1764706,2.0,3.0,4.0,1.0,0.28388,0.7,0.59259,0.52707,0.0,0.0,0.5,0.0,1
0.11764706,2.0,3.0,4.0,0.5,0.42147,0.7,0.33333,0.44553,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,3.0,0.008,0.10056008,0.08697541,0.101575375,0.09784147,0.0,0.0,0.0,0.0,0
0.8235294,1.0,3.0,5.0,0.368,0.014575206,0.009307312,0.052598137,0.031228846,0.0,0.0,0.0,0.0,0
0.1764706,2.0,3.0,4.0,0.6666667,0.90619,0.725,0.77778,0.80313,0.0,0.0,0.5,0.0,2
0.1764706,1.0,3.0,4.0,0.6666667,0.01093,0.575,0.11111,0.1908,0.0,0.0,0.5,0.0,0
0.05882353,2.0,3.0,4.0,1.0,0.17775,0.4,0.33333,0.30326,0.0,0.0,0.5,0.0,0
0.4117647,1.0,1.0,3.0,0.162,0.27713156,0.17947593,0.22284141,0.22860546,1.0,0.0,0.0,0.0,1
0.0,2.0,3.0,4.0,0.16666667,0.35178,0.55,0.7037,0.56403,0.0,0.0,0.5,0.0,1
0.23529412,2.0,3.0,2.0,0.368,0.14034992,0.16651031,0.16477199,0.15799804,0.0,0.0,0.0,0.0,0
0.8235294,2.0,1.0,5.0,0.066,0.535056,0.63045496,0.5297849,0.5550223,2.0,0.0,0.0,0.0,2
0.11764706,2.0,3.0,4.0,0.176,0.2966599,0.17977951,0.13679342,0.19392735,1.0,0.0,0.0,0.0,1
0.88235295,2.0,1.0,1.0,0.398,0.008181835,0.08063828,0.029580474,0.03530036,0.0,0.0,0.0,0.0,0
0.0,2.0,3.0,3.0,0.368,0.1064451,0.020861352,0.0,0.036215935,0.0,0.0,0.0,0.0,0
0.3529412,1.0,3.0,4.0,0.8333333,0.45026,0.6,0.59259,0.55247,0.0,0.0,0.5,0.0,2
0.47058824,2.0,3.0,5.0,0.344,0.09265408,0.0,0.027439777,0.040164035,0.0,0.0,0.0,0.0,0
0.05882353,1.0,3.0,3.0,0.368,0.000849319,0.0,0.034012984,0.016255911,0.0,0.0,0.0,0.0,0
0.5882353,2.0,3.0,4.0,0.8333333,0.04342,0.575,0.07407,0.18292,0.0,0.0,0.5,0.0,0
0.0,1.0,3.0,4.0,0.8333333,0.82581,0.725,0.88889,0.83178,0.0,0.0,0.5,0.0,2
0.29411766,2.0,3.0,4.0,0.8333333,0.23898,0.525,0.14815,0.26353,0.0,0.0,0.5,0.0,1
0.4117647,1.0,1.0,3.0,0.382,0.15698074,0.14059378,0.041119225,0.098601915,0.0,0.0,0.0,0.0,0
0.0,2.0,3.0,3.0,0.056,0.12947272,0.087457605,0.059336837,0.08658169,0.0,0.0,0.0,0.0,0
0.11764706,1.0,3.0,4.0,0.5,0.04444,0.575,0.03704,0.1658,0.0,0.0,0.5,0.0,0
0.11764706,2.0,3.0,4.0,0.8333333,0.10571,0.5,0.18519,0.23588,0.0,0.0,0.5,0.0,0
0.23529412,1.0,3.0,4.0,0.6666667,0.23574,0.65,0.14815,0.29199,0.0,0.0,0.5,0.0,1
0.0,2.0,3.0,4.0,0.33333334,0.34826,0.6,0.18519,0.33075,0.0,0.0,0.5,0.0,1
0.64705884,2.0,1.0,1.0,0.24,0.040902197,0.012014221,0.0,0.014856934,0.0,0.0,0.0,0.0,0
0.29411766,1.0,3.0,4.0,0.8333333,0.0,0.45,0.33333,0.26275,0.0,0.0,0.5,0.0,0
0.0,2.0,3.0,4.0,1.0,0.31885,0.575,0.18519,0.31622,0.0,0.0,0.5,0.0,1
0.0,2.0,3.0,4.0,0.33333334,0.26641,0.6,0.37037,0.39382,0.0,0.0,0.5,0.0,1
0.0,2.0,3.0,4.0,0.5,0.43462,0.75,0.51852,0.54831,0.0,0.0,0.5,0.0,1
0.0,1.0,3.0,4.0,0.16666667,0.1958,0.475,0.18519,0.2565,0.0,0.0,0.5,0.0,1
0.11764706,2.0,3.0,4.0,0.33333334,0.02355,0.525,0.03704,0.14788,0.0,0.0,0.5,0.0,0
0.0,1.0,3.0,4.0,0.33333334,0.06604,0.45,0.0,0.12531,0.0,0.0,0.5,0.0,0
0.05882353,2.0,3.0,3.0,0.514,0.0,0.04162005,0.012585344,0.015715467,0.0,0.0,0.0,0.0,0
0.1764706,2.0,3.0,4.0,0.16666667,0.95475,0.675,0.96296,0.89279,0.0,0.0,0.5,0.0,2
0.0,1.0,3.0,3.0,0.082,0.122288905,0.0028959014,0.04095068,0.05591962,0.0,0.0,0.0,0.0,0
0.88235295,2.0,1.0,5.0,0.244,0.056954935,0.1266707,0.0,0.046556324,0.0,0.0,0.0,0.0,0
0.8235294,2.0,2.0,2.0,0.996,0.13799629,0.11863381,0.0,0.06850098,0.0,0.0,0.0,0.0,0
0.9411765,1.0,1.0,5.0,1.0,0.07384224,0.03305634,0.022598559,0.040130883,0.0,0.0,0.0,0.0,0
0.23529412,1.0,3.0,4.0,0.33333334,0.08646,0.525,0.07407,0.18382,0.0,0.0,0.5,0.0,0
0.0,1.0,3.0,4.0,0.5,0.0,0.4,0.0,0.09412,0.0,0.0,0.5,0.0,0
0.0,2.0,3.0,4.0,0.8333333,0.325,0.55,0.33333,0.38186,0.0,0.0,0.5,0.0,1
0.9411765,1.0,3.0,3.0,0.238,0.09393382,0.035904568,0.059734546,0.0641861,0.0,0.0,0.0,0.0,0
0.5294118,2.0,3.0,5.0,0.816,0.043371785,0.09545598,0.079125285,0.07245207,0.0,0.0,0.0,0.0,0
1.0,2.0,3.0,5.0,0.118,0.27426454,0.08105638,0.056887537,0.12650874,0.0,0.0,0.0,0.0,0
0.11764706,1.0,3.0,4.0,0.8333333,0.21473,0.525,0.11111,0.23897,0.0,0.0,0.5,0.0,1
0.8235294,1.0,1.0,3.0,0.24,0.06974069,0.12815292,0.11833749,0.10635383,0.0,0.0,0.0,0.0,0
0.0,2.0,3.0,4.0,0.5,0.18996,0.6,0.11111,0.24934,0.0,0.0,0.5,0.0,0
0.1764706,2.0,3.0,4.0,1.0,0.41036,0.775,0.66667,0.61677,0.0,0.0,0.5,0.0,1
0.5294118,1.0,1.0,4.0,1.0,0.023366652,0.03271855,0.04234277,0.034497038,0.0,0.0,0.0,0.0,0
0.9411765,2.0,1.0,5.0,1.0,0.22404887,0.1926487,0.20298167,0.20674661,1.0,0.0,0.0,0.0,1
0.23529412,2.0,1.0,4.0,0.414,0.113120705,0.1366665,0.0002981415,0.065567926,0.0,0.0,0.0,0.0,0
0.05882353,2.0,3.0,4.0,0.16666667,0.17118,0.625,0.11111,0.24969,0.0,0.0,0.5,0.0,1
0.64705884,2.0,3.0,4.0,0.33333334,0.16175,0.575,0.07407,0.21773,0.0,0.0,0.5,0.0,0
0.8235294,2.0,3.0,5.0,0.422,0.1266695,0.109264396,0.12280879,0.12075737,0.0,0.0,0.0,0.0,0
0.0,1.0,3.0,3.0,0.3,0.13564241,0.12652452,0.16548201,0.1475392,0.0,0.0,0.0,0.0,0
0.3529412,2.0,3.0,4.0,1.0,0.45866,0.65,0.66667,0.60157,0.0,0.0,0.5,0.0,2
0.11764706,1.0,3.0,4.0,0.6666667,0.12245,0.55,0.03704,0.18286,0.0,0.0,0.5,0.0,0
0.29411766,1.0,3.0,4.0,0.5,0.18817,0.45,0.44444,0.37038,0.0,0.0,0.5,0.0,1
0.7647059,2.0,1.0,5.0,0.544,0.06504778,0.0,0.056786824,0.04585491,0.0,0.0,0.0,0.0,0
0.47058824,2.0,1.0,2.0,0.152,0.040009417,0.062766835,0.00065298605,0.02684343,0.0,0.0,0.0,0.0,0
0.11764706,1.0,3.0,4.0,0.33333334,0.41501,0.575,0.40741,0.44908,0.0,0.0,0.5,0.0,1
0.11764706,2.0,3.0,4.0,0.5,0.16763,0.525,0.14815,0.24255,0.0,0.0,0.5,0.0,0
0.11764706,2.0,3.0,4.0,0.5,0.16195,0.55,0.25926,0.29905,0.0,0.0,0.5,0.0,0
0.05882353,1.0,3.0,4.0,0.5,0.03718,0.5,0.11111,0.18087,0.0,0.0,0.5,0.0,0
0.0,2.0,3.0,3.0,1.0,0.064475596,0.105379805,0.06922431,0.076334804,0.0,0.0,0.0,0.0,0
0.11764706,1.0,3.0,4.0,0.6666667,0.04233,0.575,0.22222,0.25232,0.0,0.0,0.5,0.0,0
0.11764706,2.0,3.0,4.0,0.33333334,0.46079,0.65,0.44444,0.49762,0.0,0.0,0.5,0.0,1
0.11764706,2.0,3.0,4.0,1.0,0.71839,0.625,0.62963,0.65464,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,3.0,0.0,0.6176061,0.48432642,0.4765619,0.5198724,2.0,0.0,0.0,0.0,2
0.11764706,2.0,3.0,4.0,0.6666667,0.48097,0.675,0.59259,0.57915,0.0,0.0,0.5,0.0,2
0.29411766,1.0,1.0,3.0,0.174,0.041076604,0.044938903,0.0026804386,0.023916597,0.0,0.0,0.0,0.0,0
0.05882353,1.0,3.0,4.0,0.33333334,0.56313,0.675,0.40741,0.51617,0.0,0.0,0.5,0.0,2
0.0,2.0,3.0,3.0,1.0,0.13472648,0.058322497,0.1264011,0.11283124,0.0,0.0,0.0,0.0,0
0.05882353,2.0,3.0,4.0,0.8333333,0.39722,0.775,0.7037,0.63034,0.0,0.0,0.5,0.0,1
0.5294118,1.0,3.0,4.0,0.832,0.0411334,0.0994598,0.05897878,0.06325509,0.0,0.0,0.0,0.0,0
0.23529412,1.0,3.0,4.0,0.8333333,0.03108,0.575,0.0,0.14444,0.0,0.0,0.5,0.0,0
0.05882353,2.0,3.0,4.0,1.0,0.35334,0.725,0.22222,0.37909,0.0,0.0,0.5,0.0,1
0.4117647,1.0,3.0,4.0,0.368,0.045820147,0.068723716,0.10622881,0.07963683,0.0,0.0,0.0,0.0,0
0.1764706,2.0,1.0,3.0,0.368,0.14600697,0.05612773,0.15891626,0.13093388,0.0,0.0,0.0,0.0,0
0.1764706,2.0,3.0,4.0,0.368,0.04683399,0.07558898,0.06738425,0.06327058,0.0,0.0,0.0,0.0,0
0.29411766,1.0,3.0,4.0,0.5,0.55313,0.625,0.40741,0.50147,0.0,0.0,0.5,0.0,2
0.29411766,2.0,3.0,4.0,0.8333333,0.78165,0.6,0.88889,0.78937,0.0,0.0,0.5,0.0,2
0.0,1.0,3.0,4.0,0.16666667,0.0,0.5,0.03704,0.13508,0.0,0.0,0.5,0.0,0
0.64705884,1.0,3.0,4.0,0.2,0.11335009,0.06388332,0.116025425,0.10296983,0.0,0.0,0.0,0.0,0
0.05882353,2.0,3.0,4.0,0.8333333,0.33579,0.65,0.25926,0.37371,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,0.5,0.25722,0.475,0.18519,0.27456,0.0,0.0,0.5,0.0,1
0.64705884,1.0,3.0,4.0,0.03,0.008260458,0.07030266,0.05677324,0.045688167,0.0,0.0,0.0,0.0,0
